page_content,page_time
　　美东时间晚间9时（北京时间3月1日上午10时），美国总统特朗普首度赴国会发表演说，试图挽回低迷的民意支持度，通过改变经济扶助“遭遗弃的美国人”。演讲一开始就明确他对保护民权所作的承诺，强调，只有美国人民优先，美国才能再次伟大。特朗普还谴责最近威胁美国各地犹太中心的浪潮。
特朗普演讲获得阵阵掌声
右边出了三个“叛徒”……
　　观察者网注意到，特朗普在演讲中只有一次提到中国，不过观点和以往也相差无几。他批评对美国不利的贸易协定，称自从北美自由贸易协定（NAFTA）通过后，失去了四分之的制造业工作机会，中国加入世贸组织（WTO）之后，美国丢掉了6万个工厂。
　　改革税制
　　据美国媒体报道，尽管面对国内外强烈的反对声浪，但他仍旧承诺，将采取更强硬的移民措施，并进行“历史性税改”。同时，特朗普承诺，将重点放在美利坚精神的复兴。
　　特朗普说：“借由最终执行我们的移民法，我们将可提高薪资、帮助失业者、省下数10亿美元，并让我们的社会变得更安全。”
演讲现场
　　“我们的经济团队正在草拟历史性税务改革措施，将调降公司税率，让企业得以竞争与蓬勃发展。同时，我们将向中产阶级提供大量的税收减免。”
　　取代奥巴马医保
　　虽然特朗普在竞选前多次批评奥巴马的医疗计划，但未提及具体的替代计划。他在这次演说中阐述了新的计划方针：
　　第一是先确保人们能继续享有现有的医疗保障；第二是协助人们购买自己的保障，不是强制而是度身订造；第三是对州政府提高援助；第四是立法保障人们不会购买过份昂贵的保险，如调低不合理的药物价格；最后是让各州不同地方订立自己的医疗保险制度，让人们自由选择。
民主党籍女议员小组穿着白色服装，展现“白色力量”、诉求捍卫女权，抗议特朗普
　　反恐
　　特朗普称会履行承诺，与伊斯兰国家合作，以击败极端组织“伊斯兰国”（IS）。“我们将与我们的盟国合作，包括我们在伊斯兰世界的友人与同盟，从地球上消灭这可恶的敌人”。
　　特朗普要击败“圣战团体”，并将其形容为“屠杀穆斯林、基督徒，和各宗教信仰的男男女女及儿童的无法无天野蛮网络”。
他再次提到边境围墙，称美国很快就会开始建造美墨边境的围墙。
　　增加军费和削减对外援助
　　特朗普表示过去美国已花了6万亿美元在中东，而这是一个“可以重建美国最少两次”的数字。
　　“推出以法律为依据的移民系统”
　　对于饱受争议的移民政策，特朗普称将推出一项全新、以法律为依据的移民系统，用以管理新入境美国的人士、减少非技术工人流量。
　　他说，澳大利亚形式的移民系统将“节省大笔金钱、提高工人薪资、帮助苦于挣扎的家庭，包括移民家庭，进入中产阶级”。
责任编辑：刘光博 
",201703011327
"
尼加拉瓜首都的玩具市场（资料图）
　　国际在线专稿：据韩国纽西斯通讯社3月1日报道，当地时间2月28日，尼加拉瓜一名25岁女子在驱鬼的仪式上被扔进火堆烧死。
　　据悉，当天该女子被脱得一丝不挂后扔进了火堆，最终因全身80%以上被重度烧伤而身亡。据该女子的丈夫透露，上周该女子被人用刀威胁说有鬼上身，因此被人抓到了教会举行驱鬼的仪式。丈夫对妻子的死亡感到非常愤怒，说自己无法原谅那些行凶的人。
　　当地警方已经逮捕了举办仪式的5名牧师。据牧师称，他们并没有过错，是该女子为了驱鬼自己跳入火堆的。
责任编辑：向昌明 SN123
",201703011221
"
　　新华社日内瓦2月28日电 （记者张淼）世界气象组织28日公布了多项南极地区的气温极值，南极地区和南极大陆分别报告过19.8摄氏度和17.5摄氏度的高温。
　　气象组织指出，南极地区最高气温出现在西格尼岛上的西格尼研究站，1982年1月30日观测到19.8摄氏度的最高值；在南极大陆及相邻岛屿，位于南极半岛北端的阿根廷埃斯佩兰萨基地于2015年3月24日记录到17.5摄氏度的最高气温；在南极高原，阿黛利海岸内陆区域的一处自动气象站1980年12月28日记录到零下7摄氏度的最高气温。
　　气象组织表示，三处观测站观测到的最高值都出现在热空气涌入时，西格尼岛与埃斯佩兰萨基地最高气温由热风导致，而高海拔的太阳光照射是南极高原出现最高温的主要原因。
　　此外，地面实测记录到的南极地区最低气温为零下89.2摄氏度，由最靠近南极点的考察站东方站于1983年7月21日观测到。这也是已经记录到的全球最低气温。
　　气象组织指出，确定南极的气温极值有助于理解南极差异化的气候体系，尤其是对比南极海洋与高原环境。
责任编辑：向昌明 SN123
",201703011213
"
　　原标题：韩国“亲信门”特检组起诉30人 朴槿惠命运待定
　　2月28日，韩国首尔，韩国“亲信干政”事件特别检察官发言人发言。特检组宣布将以行贿罪起诉三星副会长李在镕。
　　中新网3月1日电 综合报道，2月28日，随着70天调查期满，韩国总统“亲信干政”特别检察组的工作告一段落。在两个多月的调查中，特检组四面出击，先后申请逮捕并起诉崔顺实、李在镕等“亲信门”事件关键人物。不过，由于青瓦台方面未予配合，加之调查期限等原因，特检组所主张的进入总统府搜查，并对朴槿惠进行当面调查未能成行。接下来，特检组会在3月6日公布最终调查结果。
　　[起诉30名嫌疑人： 三星高层、崔顺实、整容医生等]
2月22日，韩国三星电子副会长李在镕（中）被押往位于首尔的特检组办公室接受问讯。
　　特别检察组对“亲信门”事件的调查始于2016年12月21日，历时70天。此前，特检曾提请延长调查时间，但这一请求遭到代行总统职权的韩国总理黄教安拒绝。按照规定，若申请获批，特检组可将调查时间延长30天。
　　当地时间2017年2月28日下午，于当天正式结束调查的特检组举行新闻发布会，就调查情况进行大致的介绍。特检组宣布，在调查的最后一天起诉17名嫌疑人，加上此前起诉的13人，特检组共起诉30名嫌疑人。
　　在这些嫌疑人中，最为引发关注的是“亲信门”核心人物崔顺实，以及三星集团掌门人李在镕。李在镕被指向身为总统闺蜜的崔顺实行贿430亿韩元，以换取政府为三星集团行“方便”。崔顺实则因涉嫌收受贿赂和帮其女儿“走后门”上大学等被起诉。
　　除上述二人，遭特检组起诉的人员还包括有三星集团的多名高层、多名前青瓦台要员，以及涉嫌在“世越”号船难当天为朴槿惠实施整容注射的医生等人。
　　[调查未完待续：以嫌疑人身份将朴槿惠移交检方调查]
2月3日，媒体记者在韩国总统府青瓦台外等待特别检察组。特检组当天未能进入青瓦台搜查。
　　特检组在2月28日发布会上总结称，此次“亲信门”调查完成了70%的调查目标，对调查结果的评价将交给韩国民众判断，相关未完待续的工作将移交检察院，这其中就包括对总统朴槿惠的调查和起诉。
　　韩国现任总统以犯罪嫌疑人身份接受司法调查尚属首次。特检组一直将当面调查总统视为“亲信门”调查最核心的部分，原计划在上个月9日与朴槿惠“面对面”，但这一计划遭到青瓦台方面拒绝，最终未能实现。
　　未能进入总统府进行搜查，也是特检组此次调查的一大“遗憾”。上个月，特检组调查人员曾试图进入青瓦台进行现场调查，但遭到拒绝，后来虽然提请法院勒令青瓦台“开门”，但这一申请最终被法院驳回。
　　此外，去年年底，特检组对崔顺实身在海外的女儿郑尤拉签发逮捕令，之后通过韩国警方要求国际刑警组织对其发布红色通缉令。郑尤拉在丹麦被捕后，韩国检方提出引渡申请，后者目前正维持对郑尤拉拘押，以考虑是否接韩方请求。
　　韩国总理黄教安此前就特检组调查期满一事表示，相关法律规定，特检组没有完成调查或是没有决定是否提起公诉时，案件将移交给管辖地方检察厅，检方将在特检组调查基础上继续调查。
　　黄教安还表示，今后如果检方的调查不充分，需要另建其他调查体系时，可根据朝野协商另外成立独立检察组开展调查。（完）
责任编辑：李伟山 
",201703010013
"
　　中新网3月2日电 据外媒报道，近日，科学家发现了他们所说的可能是地球上生活过最早有机物的化石。这些在加拿大岩石上发现的微小的条状，圆块和管状物体的年代可以上溯到42.8亿年前。
　　据报道，这段时间是地球形成以后很久，但是比此前一直认为地球上出现最古老生命的证据还要早数十亿年。研究人员已经在自然杂志上发表了他们的调查报告。
资料图：生命科学
　　据悉，英国大学学院的马休·多德研究了这些化石，他认为这个发现有助于理解生命起源。他说，“这个发现回答了人类一直提出的最大的问题，那就是：我们从哪里来以及我们为什么存在？”
　　而在目前得到承认的地球最古老的生命证据是在澳大利亚西部发现的34.8亿年前的岩石。马休·多德说，这些有机物来自一个遥远的时间，据认为那时候火星表明有液态水，火星还有和地球相似的大气层。
　　“如果我们在那个时候的地球上发现有生命诞生并且进化，那么火星上有生命开始的可能性也有。”
　　如果是那样的话，大学学院的帕皮尼奥博士说最近美国宇航局在地球表面的探测器可能是在错误的地方寻找生命迹象。
　　报道还称，地球诞生以后“仅仅”几亿年后就出现生命的说法很有意义，因为目前科学家们在辩论地球生命出现是罕见事件还是在条件合适的情况下生物出现是普遍现象。
Save
Save
责任编辑：吴颜 
",201703020807
"
　　[环球网综合报道] 20世纪末，一声可怕的轰隆声，为西伯利亚地区带来了前所未有的震惊——被当地人称作巴塔盖卡（Batagaika）的巨坑。该巨坑震动了整个西伯利亚泰加林，当地居民将其称之为“地狱之门”，认为可以通往另外一个世界。据英国《每日邮报》2月28日报道，而最新研究发现，这个大坑的面积还在不断扩大中。科学家表示，这种变化很可能是由于气候变暖所造成的，而大坑面积扩大会释放更多的温室气体，进一步加剧气候变暖，形成恶性循环。



　　该大坑大约有1英里（约1600米）长，300英尺深（约91米）。随着永久冻土层不断融化，该坑正以每年10至30米的速度扩大。当地人对这个区域唯恐避之不及，并冠以“地狱之门”之名。



　　通过观察在这一过程中暴露出来的古代地层，科学家创建了一幅该地曾经的地貌景象，帮助他们预测未来的变化。在一项发表于《第四纪研究》（Quaternary Research）杂志的研究报告中，研究人员分析了巴塔盖卡坑永冻层沉积物的序列，揭示了多年来各种不同的环境条件。在土层中，他们发现了木材的遗骸，表明这里曾存在两个森林地床。而且，地床下有大量的花粉。研究人员说，这表明该地区曾经是一个开放的苔原之地。他们目前已为该地区设定了一个暂定的年表，进一步分析很有必要，能够确定具体日期。



　　该地是世界上最古老的地区之一。近期的一次探险显示，该地一处冻结在永久冻土层中的土壤大约有20万年历史。随着工作的深入，研究人员将继续研究永冻层和沉积层，以了解古时地貌的变化及其对未来的影响。
责任编辑：吴颜 
",201703020735
"
　　中新社休斯敦3月1日电 美国前总统奥巴马和前第一夫人米歇尔夫妇本周与企鹅兰登书屋签订了出书协议。后者为获得两人回忆录的发行权，将支付创纪录的6500万美元，这将是有史以来最赚钱的白宫回忆录。
　　此前多家出版商参与了奥巴马夫妇两本回忆录全球发行权竞标，竞标金额一路攀升。据美国全国广播公司1日报道，尽管没有正式披露财务条款，但已经发布的报告将企鹅兰登书屋为这两本书支付的金额锁定在3000万至6500万美元。《金融时报》援引竞标会参与者的话说，出版商将为出版权花费超过6500万美元。
　　美国总统卸任后多出书或到各处演讲。此前，比尔·克林顿的回忆录《我的人生》，得到出版商1500万美元资金，创下此前最赚钱白宫回忆录的纪录；小布什的《决策点》为1000万美元。
　　“我们非常高兴能够延续与奥巴马夫妇的出版合作关系，”企鹅兰登书屋首席执行官马库斯·杜尔（Markus Dohle）发表声明说，“他们用语言和领导力改变了世界，企鹅兰登书屋也用我们发表的图书努力做同样的事情。”他强调，这两本书的发行，将是“具有前所未有眼界和意义的全球出版活动”。
　　目前，发行方还没有公布奥巴马夫妇回忆录的名称、出版时间、他们可能的头衔，以及两人将得到多少稿酬。
　　美联社指出，奥巴马的书预计将包含他在白宫8年风风雨雨的幕后故事。米歇尔的新书将侧重讲述自己的人生故事鼓舞年轻人。
　　奥巴马夫妇计划将可观稿酬捐赠给慈善机构，包括奥巴马基金会，两人也正着手在芝加哥南侧建立奥巴马总统中心。企鹅兰登书屋还将以奥巴马家族的名义向非营利组织捐赠100万册书籍，用于贫困儿童的教育。
　　奥巴马在当选总统之前，已经是位颇受赞誉的作家。其著作《我父亲的梦想》和《无畏的希望》都是畅销书，为他入主白宫发挥了重要作用，也帮他赚取了数百万美元。米歇尔曾于2012年出版过关于食物和园艺的书籍。
　　美联社称，总统回忆录通常对文学经典贡献不大，但许多人认为奥巴马将改变这一传统。克林顿和小布什回忆录的购买者均超百万，前第一夫人希拉里的自传《亲历历史》也一直是稳定的畅销书。（完）
责任编辑：吴颜 
",201703020801
"
　　[环球网报道 记者 查希] 据台湾“今日新闻网”3月1日报道，三星电子副会长因涉嫌贿赂朴槿惠正式被韩国特检组起诉，同时被起诉的还有四位三星的高层主管。三星的未来战略室也因此解散，报道称，这是自Galaxy Note7手机自燃以来，最重大的事件。
　　检察官指控李在镕涉嫌以430亿韩元贿赂总统朴槿惠、崔顺实等，企图谋求政治利益，并支持旗下子公司的合并案。对此三星集团则声明，称李在镕是这次闺密门丑闻的受害者，是朴强迫捐款。同时，朴槿惠也反驳称，三星是公益捐款，并非贿赂。
　　据韩联社报道，李在镕遭起诉后，三星正式宣布解散集团的核心管理组织“未来战略室”，让三星旗下子公司转为独立经营，“三星集团”称呼也正式走进历史。
　　韩国特检组发言人李圭喆（Lee Kyu-chul，音译）表示，将以贿赂、盗用公款、伪证和隐匿海外资产等罪名起诉李在镕。另外四名被起诉的高层主管分别为：三星电子社长朴商镇（Park Sang-Jin）、执行副总裁黄晟洙（Hwang Sung-soo） 、企业战略规画部负责人崔志成（Choi Gee-Sung）及战略室社长张忠基（Chang Choong-ki）。
　　三星集团执行副总裁李久恩（Lee June）表示：“我们为近来引发的社会争议和忧虑深深感到抱歉。”
责任编辑：吴颜 
",201703020747
"
　　原标题：安全问题频发 普京下令莫斯科两年内拆除所有“赫鲁晓夫楼”
　　[观察者网编译]大家对这样的单元楼不陌生吧？


　　这样的单元楼在中国很多地方，尤其是老工业基地随处可见。这种用预制板修建的单元楼最初源自苏联，因为在赫鲁晓夫时期大量修建，这种楼在苏联被称为“赫鲁晓夫楼”。对很多苏联加盟共和国的老百姓来说，“赫鲁晓夫楼”承载着他们的共产主义记忆和建设国家的热血青春。
苏联工业需要大量人力，“赫鲁晓夫楼”式的集中式居民区在当时成为了解决工人居住问题的最好方案
 在莫斯科，一幢“赫鲁晓夫楼”后面就是拔地而起的摩天大楼
　　莫斯科将在两年内拆除所有“赫鲁晓夫楼”
　　不过，据克里姆林宫官方网站的消息，2月21日，俄罗斯总统普京要求莫斯科市长谢尔盖·苏比雅宁在两年内拆除莫斯科的所有“赫鲁晓夫楼”，原因是这些通常有五个单元的老楼虽然设计寿命为25年到50年，但已经难以满足目前的建筑安全标准。
 2月21日普京与莫斯科市长谢尔盖·苏比雅宁会谈
 一群乌鸦飞过摩尔多瓦的一幢“赫鲁晓夫楼”，虽然这幢楼早已超期服役，但依然是不少当地居民的住所
　　苏比亚宁告诉普京，莫斯科已经重新安置了16万户原来住在“赫鲁晓夫楼”里的居民，现在还有大约160万莫斯科居民居住在“赫鲁晓夫楼”里。
　　天然气管道泄漏是最近几年“赫鲁晓夫楼”出现意外的主要原因，图为2014年俄罗斯城市梅日杜列琴斯克的一幢“赫鲁晓夫楼”因天然气管道泄漏而爆炸

　　因为没有电梯，俄罗斯沃罗涅日市的一位残疾市民比比科夫和他的女友设计出了一套可以从位于五层的家出入的升降梯
　　“赫鲁晓夫楼”：苏联时期的民居代表
　　据俄罗斯《真理报》2月21日报道，“赫鲁晓夫楼”最早出现在1948年。上世纪五六十年代，是“赫鲁晓夫楼”大量兴建的最高潮时期。这些建筑没有参考西方公寓的多样化选择，更没有按价格与收入分区，所有人统一按照户口分配，而为了以最低廉的造价和最快的时间完工。
　　“赫鲁晓夫楼”是一种造价低廉、盒子式或砌体结构三至五层公寓的公寓楼。在苏联时期，遍布苏联各加盟共和国。
 图中是位于现在塔吉克斯坦努列克的“赫鲁晓夫楼”
 1970年代苏联白俄罗斯连片的“赫鲁晓夫楼”
